"","Cancer","Ductal","Stroma","coordX","coordY"
"0x28",0.210621391376375,0.265087371095246,0.524291237528378,0,28
"0x29",0.298918852670818,0.21026480224426,0.490816345084922,0,29
"0x30",0.305246615136465,0.274678308217075,0.420075076646459,0,30
"0x31",0.336899523378763,0.308811532712208,0.354288943909028,0,31
"0x32",0.246778173334971,0.243883088721139,0.509338737943889,0,32
"0x33",0.35597896687827,0.306020228238667,0.338000804883063,0,33
"0x34",0.27015667473317,0.237466540318724,0.492376784948106,0,34
"0x35",0.295760704293285,0.165773721304206,0.538465574402509,0,35
"0x36",0.256290055807069,0.287572261744692,0.45613768244824,0,36
"0x37",0.232695936517603,0.253253950835221,0.514050112647176,0,37
"0x38",0.316943622507322,0.237547944771117,0.445508432721561,0,38
"0x39",0.201806979993997,0.342392260852651,0.455800759153352,0,39
"0x40",0.279915777145599,0.32021834746566,0.399865875388741,0,40
"0x41",0.213654928602957,0.195363571032468,0.590981500364574,0,41
"0x42",0.178474791612216,0.21974358744102,0.601781620946764,0,42
"0x43",0.288814948757433,0.306064095423124,0.405120955819443,0,43
"0x44",0.247876537860033,0.332281950532209,0.419841511607758,0,44
"0x45",0.295280507851926,0.23214559872865,0.472573893419424,0,45
"0x46",0.280975036309956,0.249448392205374,0.469576571484669,0,46
"0x47",0.263495212125312,0.250805509150856,0.485699278723832,0,47
"0x48",0.222229628694946,0.187240381568773,0.590529989736281,0,48
"0x49",0.345520854236957,0.252146142214382,0.402333003548662,0,49
"1x0",0.454119304408755,0.343885678576139,0.201995017015106,1,0
"1x1",0.439870318783625,0.335089631534874,0.225040049681501,1,1
"1x2",0.403444785616474,0.271339867912195,0.325215346471331,1,2
"1x3",0.380017262900738,0.276924539319618,0.343058197779643,1,3
"1x4",0.521801496324906,0.295384012040651,0.182814491634443,1,4
"1x5",0.466256706883446,0.304546180373813,0.229197112742742,1,5
"1x6",0.482428327617595,0.318310032335419,0.199261640046986,1,6
"1x7",0.458732152139024,0.356174408358133,0.185093439502843,1,7
"1x8",0.442559448597605,0.394002981137798,0.163437570264598,1,8
"1x9",0.50025582117032,0.306256761497072,0.193487417332608,1,9
"1x11",0.437418214382703,0.329491456808665,0.233090328808632,1,11
"1x12",0.35198346880334,0.415753031030564,0.232263500166096,1,12
"1x13",0.451812177695405,0.280851413508769,0.267336408795826,1,13
"1x14",0.413377551052827,0.329477566752356,0.257144882194816,1,14
"1x15",0.432986472080737,0.370098860611416,0.196914667307846,1,15
"1x16",0.38784383243042,0.264759119816363,0.347397047753217,1,16
"1x17",0.434641266739837,0.348434519376454,0.21692421388371,1,17
"1x18",0.45263537020319,0.263857018967748,0.283507610829063,1,18
"1x19",0.44146375661826,0.270754258497986,0.287781984883754,1,19
"1x20",0.334091262533858,0.277384929803299,0.388523807662843,1,20
"1x21",0.416865469278428,0.292757662263986,0.290376868457586,1,21
"1x22",0.333033149481784,0.31987695035406,0.347089900164155,1,22
"1x23",0.402316032870177,0.181224633826175,0.416459333303649,1,23
"1x24",0.323890093854661,0.308962519828639,0.3671473863167,1,24
"1x25",0.346299128950148,0.227119272634827,0.426581598415026,1,25
"1x26",0.31351488293381,0.248872840998471,0.437612276067719,1,26
"1x27",0.272216471465492,0.313714221782336,0.414069306752172,1,27
"1x28",0.301811977697944,0.296139947469954,0.402048074832102,1,28
"1x29",0.242901000703056,0.258238137970144,0.4988608613268,1,29
"1x30",0.275101328206851,0.208266723790054,0.516631948003095,1,30
"1x31",0.272063125363128,0.26251651673076,0.465420357906112,1,31
"1x32",0.279125601569132,0.271581080688938,0.449293317741929,1,32
"1x33",0.318194642058703,0.235001300700035,0.446804057241262,1,33
"1x34",0.283963728207713,0.242292540168335,0.473743731623952,1,34
"1x35",0.299347140944096,0.189099443760887,0.511553415295017,1,35
"1x36",0.312639389070854,0.278133757666361,0.409226853262785,1,36
"1x37",0.259738521860764,0.247601500974144,0.492659977165093,1,37
"1x38",0.25331553268562,0.274522937556893,0.472161529757487,1,38
"1x39",0.337739265193544,0.238194873456217,0.424065861350239,1,39
"1x40",0.212117158405121,0.244320537720948,0.54356230387393,1,40
"1x41",0.240105525910426,0.186558257292311,0.573336216797263,1,41
"1x42",0.264767595760236,0.277979303001038,0.457253101238727,1,42
"1x43",0.197499376098966,0.2046794968395,0.597821127061534,1,43
"1x44",0.193483175738019,0.239532794351526,0.566984029910454,1,44
"1x45",0.283354039880678,0.206074471240918,0.510571488878404,1,45
"1x46",0.245180482287421,0.270660846413384,0.484158671299194,1,46
"1x47",0.253040817084701,0.188963435420969,0.55799574749433,1,47
"1x48",0.271070335186869,0.378814484978048,0.350115179835084,1,48
"1x49",0.331238738657066,0.248011943198511,0.420749318144423,1,49
"2x0",0.525964506538696,0.259783165854219,0.214252327607085,2,0
"2x1",0.397029142685604,0.335218805545117,0.267752051769279,2,1
"2x2",0.437178882889058,0.336188951053154,0.226632166057788,2,2
"2x3",0.449063499974889,0.380215305936657,0.170721194088454,2,3
"2x4",0.492037736138653,0.344157147876514,0.163805115984833,2,4
"2x5",0.345525629270735,0.395743928808695,0.25873044192057,2,5
"2x7",0.444039803936391,0.386182754683731,0.169777441379878,2,7
"2x8",0.472283379494742,0.303452215639808,0.22426440486545,2,8
"2x9",0.456928627421742,0.354164688793033,0.188906683785225,2,9
"2x10",0.475510095834427,0.323248177735173,0.2012417264304,2,10
"2x11",0.45683337470736,0.368558804621404,0.174607820671236,2,11
"2x12",0.506461586638832,0.313398138205394,0.180140275155775,2,12
"2x14",0.462975499850877,0.334751425172272,0.202273074976851,2,14
"2x15",0.506619401334888,0.319621420133161,0.173759178531951,2,15
"2x16",0.402090193956088,0.227593652298526,0.370316153745386,2,16
"2x17",0.485690242894249,0.287977444540002,0.226332312565749,2,17
"2x18",0.38889550869357,0.247975634334088,0.363128856972341,2,18
"2x19",0.343195250907,0.364650575144129,0.292154173948871,2,19
"2x20",0.413101087675425,0.282091489965234,0.304807422359341,2,20
"2x21",0.375154212751219,0.266107299387182,0.358738487861599,2,21
"2x22",0.35978645881459,0.347476860084069,0.292736681101341,2,22
"2x23",0.35137789768508,0.283543530975048,0.365078571339873,2,23
"2x24",0.406963416131205,0.245053205563649,0.347983378305146,2,24
"2x25",0.305550885345404,0.326277732064002,0.368171382590594,2,25
"2x26",0.37172132076789,0.266604311939251,0.361674367292859,2,26
"2x27",0.269567800883665,0.219719800688773,0.510712398427562,2,27
"2x28",0.2202762005266,0.1690337325336,0.6106900669398,2,28
"2x29",0.340850144771973,0.329383224345882,0.329766630882146,2,29
"2x30",0.300338258273158,0.286488371700534,0.413173370026308,2,30
"2x31",0.29970208791947,0.210786407399604,0.489511504680927,2,31
"2x32",0.280382464854296,0.279613724814152,0.440003810331552,2,32
"2x33",0.296727852274235,0.239974422041441,0.463297725684325,2,33
"2x34",0.318094869175041,0.33426568383032,0.34763944699464,2,34
"2x35",0.335828241675858,0.299596157430738,0.364575600893403,2,35
"2x36",0.202467135203453,0.239910736927592,0.557622127868955,2,36
"2x37",0.309561781600426,0.352632844377538,0.337805374022036,2,37
"2x38",0.296052799375371,0.159224541088897,0.544722659535732,2,38
"2x39",0.214781480078223,0.35826625373522,0.426952266186557,2,39
"2x40",0.244591252490288,0.245923237036057,0.509485510473655,2,40
"2x41",0.269286609247081,0.325076099425078,0.405637291327841,2,41
"2x42",0.274200722889243,0.243753109617981,0.482046167492777,2,42
"2x43",0.213030152505694,0.199349346944725,0.587620500549582,2,43
"2x44",0.240768762743252,0.371927640149001,0.387303597107746,2,44
"2x45",0.260836448656695,0.280612490047336,0.458551061295969,2,45
"2x46",0.222368190930744,0.198997126147774,0.578634682921482,2,46
"2x47",0.238180253904471,0.167006104387542,0.594813641707987,2,47
"2x48",0.247603983309207,0.284387558125892,0.468008458564901,2,48
"2x49",0.25941228818608,0.287703100407576,0.452884611406344,2,49
"3x0",0.42121264308897,0.314497923438354,0.264289433472677,3,0
"3x1",0.501192509590302,0.328604331832277,0.170203158577422,3,1
"3x2",0.457288846011238,0.386389261817571,0.156321892171191,3,2
"3x3",0.45520472787478,0.371508101183753,0.173287170941467,3,3
"3x4",0.497952549852262,0.315039337246049,0.187008112901689,3,4
"3x5",0.488542014475349,0.334555648013134,0.176902337511518,3,5
"3x6",0.481196268513037,0.327616521901355,0.191187209585608,3,6
"3x7",0.474460172260763,0.329294682059892,0.196245145679344,3,7
"3x9",0.427170728883355,0.393302989835044,0.179526281281601,3,9
"3x10",0.486149647017609,0.326226027316102,0.187624325666289,3,10
"3x11",0.502633703575133,0.329851788538395,0.167514507886472,3,11
"3x13",0.48352032122113,0.368214920128739,0.148264758650131,3,13
"3x15",0.471026952594752,0.33446563095328,0.194507416451969,3,15
"3x16",0.457246101275995,0.309235249480955,0.23351864924305,3,16
"3x17",0.471521803336424,0.363884545143629,0.164593651519947,3,17
"3x18",0.475729755880935,0.264437483502225,0.25983276061684,3,18
"3x19",0.434449430090749,0.31634751120631,0.249203058702941,3,19
"3x20",0.369263001647409,0.235756020957367,0.394980977395223,3,20
"3x21",0.320673661684718,0.257348236362169,0.421978101953113,3,21
"3x22",0.432909520239537,0.245572925010167,0.321517554750296,3,22
"3x23",0.415379813993935,0.277866201044789,0.306753984961276,3,23
"3x24",0.285567700904959,0.316037212205696,0.398395086889345,3,24
"3x25",0.273732923517673,0.233160237849356,0.493106838632972,3,25
"3x26",0.28396067378721,0.294028920168847,0.422010406043943,3,26
"3x27",0.304401950808201,0.282087062377598,0.413510986814201,3,27
"3x28",0.3094380917345,0.380860914843217,0.309700993422283,3,28
"3x29",0.320023477443615,0.278177948345596,0.401798574210789,3,29
"3x30",0.267236132883043,0.25044794191449,0.482315925202467,3,30
"3x31",0.234938592909537,0.224244148790317,0.540817258300145,3,31
"3x32",0.284646038930134,0.299535988701584,0.415817972368282,3,32
"3x33",0.271863659121579,0.187179195463221,0.5409571454152,3,33
"3x34",0.212197956370301,0.182801899415906,0.605000144213794,3,34
"3x35",0.208751765949467,0.227685991510098,0.563562242540436,3,35
"3x36",0.303633115297736,0.236073542013823,0.460293342688441,3,36
"3x37",0.22758028366945,0.278651386601429,0.493768329729121,3,37
"3x38",0.284443010633639,0.225314232956492,0.490242756409869,3,38
"3x39",0.190355033971233,0.276716443595058,0.532928522433708,3,39
"3x40",0.227617871930154,0.19065802468373,0.581724103386116,3,40
"3x41",0.188448299348555,0.296304120183962,0.515247580467483,3,41
"3x42",0.274022830158941,0.230473185435389,0.49550398440567,3,42
"3x43",0.223313059055402,0.244198476973935,0.532488463970664,3,43
"3x44",0.240655269520887,0.335137945505441,0.424206784973672,3,44
"3x45",0.32915495698855,0.199851077098833,0.470993965912617,3,45
"3x46",0.280904660796167,0.235451106162209,0.483644233041624,3,46
"3x47",0.271904649018275,0.293906731153652,0.434188619828072,3,47
"3x48",0.321203663866113,0.250722472014191,0.428073864119696,3,48
"3x49",0.277174906359373,0.272045386071668,0.450779707568959,3,49
"4x0",0.456580354926846,0.357634991117839,0.185784653955315,4,0
"4x1",0.405959927695648,0.2908987259733,0.303141346331053,4,1
"4x2",0.461364247392943,0.298988445799729,0.239647306807328,4,2
"4x3",0.493207646386928,0.323043042285611,0.183749311327461,4,3
"4x4",0.506555057369326,0.364093735228924,0.12935120740175,4,4
"4x5",0.476850670738374,0.309896393999214,0.213252935262412,4,5
"4x6",0.508680691954319,0.339681628842612,0.151637679203069,4,6
"4x7",0.476091066655959,0.340201899594915,0.183707033749125,4,7
"4x8",0.518680061812553,0.321707829739674,0.159612108447773,4,8
"4x9",0.446534041620431,0.380749913432938,0.172716044946631,4,9
"4x10",0.445461319963832,0.367233100033011,0.187305580003157,4,10
"4x11",0.492756535807345,0.33431982425181,0.172923639940845,4,11
"4x12",0.438941761229485,0.382000665136438,0.179057573634077,4,12
"4x13",0.50924283460628,0.296225202386078,0.194531963007641,4,13
"4x14",0.443495998219576,0.363345629589072,0.193158372191352,4,14
"4x15",0.423943251661825,0.389679304369505,0.186377443968671,4,15
"4x16",0.493146686094034,0.348444251049482,0.158409062856484,4,16
"4x17",0.444226193731549,0.271659835387359,0.284113970881092,4,17
"4x18",0.372302073290325,0.345349860463347,0.282348066246328,4,18
"4x19",0.383337168825292,0.289232540817919,0.327430290356789,4,19
"4x20",0.458234558494496,0.350847013524769,0.190918427980735,4,20
"4x21",0.410468767786517,0.269356213904672,0.320175018308811,4,21
"4x22",0.402367398129924,0.340326180676114,0.257306421193962,4,22
"4x23",0.310290606458964,0.289318654511417,0.400390739029619,4,23
"4x24",0.263425134762042,0.371786375694608,0.36478848954335,4,24
"4x25",0.31811567806481,0.349876176881833,0.332008145053357,4,25
"4x26",0.240699669975242,0.247956113212744,0.511344216812014,4,26
"4x27",0.356654759094556,0.247501734444966,0.395843506460479,4,27
"4x28",0.231903653870459,0.332381193365,0.435715152764541,4,28
"4x29",0.228593134008431,0.178645972230458,0.592760893761112,4,29
"4x30",0.249819415212513,0.257737605368953,0.492442979418533,4,30
"4x31",0.243898452089055,0.341181660221926,0.414919887689019,4,31
"4x32",0.244156025147096,0.180755694670926,0.575088280181978,4,32
"4x33",0.307345611077301,0.212795336097825,0.479859052824875,4,33
"4x34",0.268394446302115,0.234101833438853,0.497503720259033,4,34
"4x35",0.281579836002473,0.275064350946826,0.443355813050701,4,35
"4x36",0.247162349858894,0.157960969221213,0.594876680919893,4,36
"4x37",0.284904023463698,0.183773259347235,0.531322717189067,4,37
"4x38",0.361614692632124,0.310113388986649,0.328271918381227,4,38
"4x39",0.231067282057971,0.358554847273164,0.410377870668865,4,39
"4x40",0.177213799375818,0.217683957412832,0.605102243211351,4,40
"4x41",0.265830759377158,0.283326803141051,0.450842437481791,4,41
"4x42",0.206352119786465,0.23897512979875,0.554672750414785,4,42
"4x43",0.277755028762318,0.249685875338567,0.472559095899115,4,43
"4x44",0.199173011689803,0.20206448470379,0.598762503606407,4,44
"4x45",0.279947833010305,0.300539726400766,0.419512440588929,4,45
"4x46",0.291522330953694,0.227858511150407,0.480619157895899,4,46
"4x47",0.249472918465476,0.243992890962873,0.506534190571651,4,47
"4x48",0.179273346825238,0.282982679483394,0.537743973691369,4,48
"4x49",0.257291711672797,0.287200039726264,0.455508248600939,4,49
"5x0",0.414568417673482,0.32527514822638,0.260156434100138,5,0
"5x1",0.432867085404504,0.273916112811355,0.293216801784141,5,1
"5x2",0.414018567695784,0.389729770396755,0.196251661907461,5,2
"5x3",0.469895855571619,0.307605930324647,0.222498214103734,5,3
"5x4",0.459133806597904,0.34829257709805,0.192573616304046,5,4
"5x5",0.525432442438735,0.277250730461833,0.197316827099432,5,5
"5x7",0.523190609626097,0.296180941504706,0.180628448869197,5,7
"5x8",0.449120515057832,0.359551048755599,0.191328436186569,5,8
"5x9",0.526482220652567,0.322590671564503,0.15092710778293,5,9
"5x10",0.504601261722001,0.304019365979186,0.191379372298814,5,10
"5x11",0.476619026124611,0.343116778077381,0.180264195798009,5,11
"5x12",0.517402210973987,0.319613060874252,0.162984728151761,5,12
"5x13",0.456627549393462,0.347023971931278,0.19634847867526,5,13
"5x14",0.511737129102956,0.30015555891184,0.188107311985203,5,14
"5x15",0.49113245140804,0.314222107902949,0.194645440689011,5,15
"5x16",0.528322685159694,0.281395681383606,0.190281633456701,5,16
"5x17",0.510399960353695,0.327337663298819,0.162262376347486,5,17
"5x18",0.375065222582355,0.307658279669547,0.317276497748099,5,18
"5x19",0.428036105303159,0.304645066943645,0.267318827753195,5,19
"5x20",0.404521570548381,0.289106981543491,0.306371447908128,5,20
"5x21",0.352666367338844,0.360278050310925,0.287055582350231,5,21
"5x22",0.344076608899519,0.237304608018595,0.418618783081886,5,22
"5x23",0.328814786163617,0.242077985136955,0.429107228699428,5,23
"5x24",0.242305266891398,0.31410857006687,0.443586163041732,5,24
"5x25",0.293914589714919,0.203588002476693,0.502497407808388,5,25
"5x26",0.278141001509185,0.249021423153731,0.472837575337084,5,26
"5x27",0.278592813612693,0.302038787499747,0.419368398887561,5,27
"5x28",0.257735381659496,0.146456361388892,0.595808256951612,5,28
"5x29",0.273466067665336,0.188187501781216,0.538346430553448,5,29
"5x30",0.303352002259291,0.231614115643659,0.46503388209705,5,30
"5x31",0.246476545929984,0.159197268095222,0.594326185974794,5,31
"5x32",0.283302973255766,0.309612083281005,0.407084943463229,5,32
"5x33",0.271854609525582,0.244251232193653,0.483894158280765,5,33
"5x34",0.195125006002742,0.236370975357014,0.568504018640244,5,34
"5x35",0.201600993458719,0.226749274249488,0.571649732291793,5,35
"5x36",0.25025911945127,0.276272824348851,0.473468056199878,5,36
"5x37",0.195834378992328,0.198340513342364,0.605825107665309,5,37
"5x38",0.284028846586646,0.21346921827077,0.502501935142584,5,38
"5x39",0.251786947557568,0.258672240678975,0.489540811763457,5,39
"5x40",0.208723872250064,0.238986396856281,0.552289730893655,5,40
"5x41",0.231340924057511,0.219624220016639,0.54903485592585,5,41
"5x42",0.203011129574734,0.174696655302742,0.622292215122524,5,42
"5x43",0.240828961842096,0.166709180502878,0.592461857655026,5,43
"5x44",0.230017783639965,0.268943217941854,0.501038998418181,5,44
"5x45",0.26993947693301,0.284279090161921,0.445781432905069,5,45
"5x46",0.268107492624964,0.308510693644882,0.423381813730153,5,46
"5x47",0.287281714726965,0.203126513908884,0.509591771364151,5,47
"5x48",0.251201487631728,0.250715719677913,0.498082792690359,5,48
"5x49",0.345612232388666,0.280890019834749,0.373497747776586,5,49
"6x0",0.40180748860204,0.339794486168889,0.258398025229071,6,0
"6x1",0.423970714817311,0.294392271568187,0.281637013614502,6,1
"6x2",0.485163993855518,0.341312317961393,0.173523688183089,6,2
"6x3",0.511974138484663,0.298960856261382,0.189065005253956,6,3
"6x4",0.494112300414795,0.323027215031779,0.182860484553425,6,4
"6x5",0.523159743406394,0.310940349695079,0.165899906898527,6,5
"6x8",0.447519409718843,0.389680975867424,0.162799614413733,6,8
"6x9",0.464962251567557,0.360969111955831,0.174068636476613,6,9
"6x10",0.487362017307953,0.336378461706692,0.176259520985355,6,10
"6x11",0.459383911536448,0.327600692415167,0.213015396048384,6,11
"6x12",0.496725328363321,0.28517963574483,0.218095035891849,6,12
"6x13",0.489263652994925,0.347762972500646,0.162973374504429,6,13
"6x15",0.477996198067832,0.331995502699466,0.190008299232702,6,15
"6x16",0.509745352558217,0.297500805525501,0.192753841916282,6,16
"6x17",0.498595527278358,0.330864193557823,0.170540279163818,6,17
"6x19",0.475585049312924,0.297578645285092,0.226836305401984,6,19
"6x20",0.42644948083759,0.365588124796806,0.207962394365605,6,20
"6x21",0.420601434800076,0.258389481169321,0.321009084030603,6,21
"6x22",0.368619526278354,0.312382095962549,0.318998377759098,6,22
"6x23",0.340469641526589,0.19982174380626,0.459708614667152,6,23
"6x24",0.378626412148218,0.273918565978163,0.347455021873619,6,24
"6x25",0.278704784443194,0.263823839822591,0.457471375734215,6,25
"6x26",0.300071460848947,0.18391974809021,0.516008791060843,6,26
"6x27",0.261792310405415,0.242927772268828,0.495279917325756,6,27
"6x28",0.27106825399151,0.276832538168481,0.452099207840009,6,28
"6x29",0.28759360634347,0.272196642586868,0.440209751069662,6,29
"6x30",0.317931322798732,0.203136790356242,0.478931886845026,6,30
"6x31",0.269945968255232,0.233979941584861,0.496074090159907,6,31
"6x32",0.144426328293283,0.162607266831855,0.692966404874862,6,32
"6x33",0.187217781155588,0.259320717753329,0.553461501091084,6,33
"6x34",0.223194554132118,0.181970434884164,0.594835010983717,6,34
"6x35",0.318708740655473,0.243440725454836,0.437850533889691,6,35
"6x36",0.248070292245009,0.232793751806493,0.519135955948498,6,36
"6x37",0.258563289361673,0.264123587804858,0.477313122833469,6,37
"6x38",0.245828266242524,0.27339503195939,0.480776701798086,6,38
"6x39",0.346072847109389,0.232488087129193,0.421439065761418,6,39
"6x40",0.179332645925244,0.258292902290047,0.562374451784708,6,40
"6x41",0.172476504949229,0.262206219214279,0.565317275836493,6,41
"6x42",0.245589174499284,0.231990541756157,0.522420283744559,6,42
"6x43",0.226667272682916,0.285747503617726,0.487585223699358,6,43
"6x44",0.259092722903181,0.331785606572418,0.409121670524401,6,44
"6x45",0.224136831334673,0.239700468305429,0.536162700359898,6,45
"6x46",0.23734636126892,0.203654249873713,0.558999388857367,6,46
"6x47",0.225245561782589,0.291274606547336,0.483479831670075,6,47
"6x48",0.264731539059966,0.265160876592829,0.470107584347205,6,48
"6x49",0.243510960376777,0.263875699590427,0.492613340032795,6,49
"7x0",0.463559895546491,0.365862819127543,0.170577285325966,7,0
"7x1",0.374978013848969,0.35145607396684,0.273565912184191,7,1
"7x2",0.4774691446104,0.331543689587027,0.190987165802573,7,2
"7x5",0.505146869883488,0.281309676325794,0.213543453790717,7,5
"7x6",0.494001551095106,0.333506815824305,0.17249163308059,7,6
"7x7",0.442383129783057,0.376275897455373,0.18134097276157,7,7
"7x8",0.469175710041754,0.353351178076049,0.177473111882197,7,8
"7x9",0.4098216558401,0.416472714968842,0.173705629191058,7,9
"7x10",0.490630249177965,0.343380634598073,0.165989116223962,7,10
"7x11",0.45769618572508,0.403721737422861,0.138582076852059,7,11
"7x13",0.478630611148226,0.327887100173473,0.193482288678301,7,13
"7x14",0.504827040469673,0.320345306863469,0.174827652666858,7,14
"7x15",0.493677596037167,0.347434241135365,0.158888162827468,7,15
"7x16",0.450799814271219,0.375750728613004,0.173449457115777,7,16
"7x17",0.450676467796451,0.371303957210598,0.178019574992951,7,17
"7x18",0.494836320770132,0.336075138073546,0.169088541156322,7,18
"7x19",0.356487974860702,0.311799436253708,0.331712588885589,7,19
"7x20",0.390483123053763,0.394344273974549,0.215172602971688,7,20
"7x21",0.377971105567302,0.309849888834403,0.312179005598294,7,21
"7x22",0.348353661297039,0.255699077512452,0.395947261190509,7,22
"7x23",0.31457832249324,0.306207060965069,0.379214616541691,7,23
"7x24",0.398323403106108,0.251699442090811,0.349977154803081,7,24
"7x25",0.309421969419493,0.217240227482921,0.473337803097585,7,25
"7x26",0.266536209972876,0.165589235710765,0.567874554316359,7,26
"7x27",0.19657634041231,0.28892385509957,0.514499804488121,7,27
"7x28",0.164498609700602,0.0720171185541788,0.763484271745219,7,28
"7x29",0.210789721735885,0.205907755483193,0.583302522780922,7,29
"7x30",0.26450287909643,0.218756075897189,0.516741045006381,7,30
"7x31",0.279401645377228,0.256939029189581,0.463659325433191,7,31
"7x32",0.191826082195701,0.17263995468863,0.635533963115669,7,32
"7x33",0.237387728419614,0.217754805883817,0.544857465696569,7,33
"7x34",0.177372905808106,0.249995572658365,0.572631521533529,7,34
"7x35",0.256669853469086,0.171754149098404,0.571575997432509,7,35
"7x36",0.203366837856929,0.291161233851734,0.505471928291337,7,36
"7x37",0.193347518186888,0.152280839117116,0.654371642695996,7,37
"7x38",0.156127032156948,0.194015171167775,0.649857796675277,7,38
"7x39",0.294994746461089,0.244636049797379,0.460369203741532,7,39
"7x40",0.19886177777988,0.251377564430345,0.549760657789775,7,40
"7x41",0.272842244813517,0.20791683699321,0.519240918193273,7,41
"7x42",0.25585120242253,0.165049411008802,0.579099386568668,7,42
"7x43",0.278937924571713,0.280968381675518,0.440093693752769,7,43
"7x44",0.294658132411006,0.217699157226046,0.487642710362948,7,44
"7x45",0.258349211297566,0.252315410908979,0.489335377793455,7,45
"7x46",0.181901849719691,0.157517751364001,0.660580398916308,7,46
"7x47",0.245879575480977,0.234172955254377,0.519947469264646,7,47
"7x48",0.260458682014049,0.270796580755916,0.468744737230035,7,48
"7x49",0.347896528045851,0.326320771746306,0.325782700207843,7,49
"8x0",0.510643089292411,0.281725255470953,0.207631655236636,8,0
"8x1",0.484160903346683,0.284171825480095,0.231667271173222,8,1
"8x2",0.485082682639241,0.335598613760065,0.179318703600693,8,2
"8x3",0.445430811075162,0.385096023345867,0.169473165578971,8,3
"8x4",0.466534064851204,0.358487254292723,0.174978680856073,8,4
"8x5",0.483613179482518,0.35186466863375,0.164522151883732,8,5
"8x6",0.498041596467259,0.297752050884974,0.204206352647767,8,6
"8x7",0.474407341698821,0.346739001778012,0.178853656523167,8,7
"8x8",0.514636762752914,0.328849624888261,0.156513612358825,8,8
"8x9",0.420875536845737,0.383542682693709,0.195581780460554,8,9
